country,code,dates,rate,Gender,Country Name,Country Code,Date,Rates
,,,,Total,Other small states,OSS,1977,
,,,,Total,Pakistan,PAK,1977,
,,,,Total,Panama,PAN,1977,
,,,,Total,Peru,PER,1977,
,,,,Total,Philippines,PHL,1977,
,,,,Total,Palau,PLW,1977,
,,,,Total,Papua New Guinea,PNG,1977,
,,,,Total,Poland,POL,1977,
,,,,Total,Pre-demographic dividend,PRE,1977,
,,,,Total,Puerto Rico,PRI,1977,
,,,,Total,"Korea, Dem. People's Rep.",PRK,1977,
,,,,Total,Portugal,PRT,1977,
,,,,Total,Paraguay,PRY,1977,
,,,,Total,West Bank and Gaza,PSE,1977,
,,,,Total,Pacific island small states,PSS,1977,
,,,,Total,Post-demographic dividend,PST,1977,
,,,,Total,French Polynesia,PYF,1977,
,,,,Total,Qatar,QAT,1977,
,,,,Total,Romania,ROU,1977,
,,,,Total,Russian Federation,RUS,1977,
,,,,Total,Rwanda,RWA,1977,
,,,,Total,South Asia,SAS,1977,36.695728302002
,,,,Total,Saudi Arabia,SAU,1977,
,,,,Total,Sudan,SDN,1977,
,,,,Total,Senegal,SEN,1977,
,,,,Total,Singapore,SGP,1977,
,,,,Total,Solomon Islands,SLB,1977,
,,,,Total,Sierra Leone,SLE,1977,
,,,,Total,El Salvador,SLV,1977,
,,,,Total,San Marino,SMR,1977,
,,,,Total,Somalia,SOM,1977,
,,,,Total,Serbia,SRB,1977,
,,,,Total,Sub-Saharan Africa (excluding high income),SSA,1977,
,,,,Total,South Sudan,SSD,1977,
,,,,Total,Sub-Saharan Africa,SSF,1977,
,,,,Total,Small states,SST,1977,
,,,,Total,Sao Tome and Principe,STP,1977,
,,,,Total,Suriname,SUR,1977,
,,,,Total,Slovak Republic,SVK,1977,
,,,,Total,Slovenia,SVN,1977,
,,,,Total,Sweden,SWE,1977,
,,,,Total,Eswatini,SWZ,1977,
,,,,Total,Sint Maarten (Dutch part),SXM,1977,
,,,,Total,Seychelles,SYC,1977,
,,,,Total,Syrian Arab Republic,SYR,1977,
,,,,Total,Turks and Caicos Islands,TCA,1977,
,,,,Total,Chad,TCD,1977,
,,,,Total,East Asia & Pacific (IDA & IBRD countries),TEA,1977,63.3594512939453
,,,,Total,Europe & Central Asia (IDA & IBRD countries),TEC,1977,
,,,,Total,Togo,TGO,1977,
,,,,Total,Thailand,THA,1977,
,,,,Total,Tajikistan,TJK,1977,
,,,,Total,Turkmenistan,TKM,1977,
,,,,Total,Latin America & the Caribbean (IDA & IBRD countries),TLA,1977,78.8338165283203
,,,,Total,Timor-Leste,TLS,1977,
,,,,Total,Middle East & North Africa (IDA & IBRD countries),TMN,1977,41.939151763916
,,,,Total,Tonga,TON,1977,
,,,,Total,South Asia (IDA & IBRD),TSA,1977,36.695728302002
,,,,Total,Sub-Saharan Africa (IDA & IBRD countries),TSS,1977,
,,,,Total,Trinidad and Tobago,TTO,1977,
,,,,Total,Tunisia,TUN,1977,
,,,,Total,Turkiye,TUR,1977,
,,,,Total,Tuvalu,TUV,1977,
,,,,Total,Tanzania,TZA,1977,
,,,,Total,Uganda,UGA,1977,
,,,,Total,Ukraine,UKR,1977,
,,,,Total,Upper middle income,UMC,1977,66.4908294677734
,,,,Total,Uruguay,URY,1977,
,,,,Total,United States,USA,1977,
,,,,Total,Uzbekistan,UZB,1977,
,,,,Total,St. Vincent and the Grenadines,VCT,1977,
,,,,Total,"Venezuela, RB",VEN,1977,
,,,,Total,British Virgin Islands,VGB,1977,
,,,,Total,Virgin Islands (U.S.),VIR,1977,
,,,,Total,Viet Nam,VNM,1977,
,,,,Total,Vanuatu,VUT,1977,
,,,,Total,World,WLD,1977,65.9490966796875
,,,,Total,Samoa,WSM,1977,
,,,,Total,Kosovo,XKX,1977,
,,,,Total,"Yemen, Rep.",YEM,1977,
,,,,Total,South Africa,ZAF,1977,
,,,,Total,Zambia,ZMB,1977,
,,,,Total,Zimbabwe,ZWE,1977,
,,,,Total,Aruba,ABW,1978,
,,,,Total,Africa Eastern and Southern,AFE,1978,
,,,,Total,Afghanistan,AFG,1978,
,,,,Total,Africa Western and Central,AFW,1978,
,,,,Total,Angola,AGO,1978,
,,,,Total,Albania,ALB,1978,
,,,,Total,Andorra,AND,1978,
,,,,Total,Arab World,ARB,1978,46.4753112792969
,,,,Total,United Arab Emirates,ARE,1978,
,,,,Total,Argentina,ARG,1978,
,,,,Total,Armenia,ARM,1978,
,,,,Total,American Samoa,ASM,1978,
,,,,Total,Antigua and Barbuda,ATG,1978,
,,,,Total,Australia,AUS,1978,
,,,,Total,Austria,AUT,1978,
,,,,Total,Azerbaijan,AZE,1978,
,,,,Total,Burundi,BDI,1978,
,,,,Total,Belgium,BEL,1978,
,,,,Total,Benin,BEN,1978,
,,,,Total,Burkina Faso,BFA,1978,
,,,,Total,Bangladesh,BGD,1978,
,,,,Total,Bulgaria,BGR,1978,
,,,,Total,Bahrain,BHR,1978,
,,,,Total,"Bahamas, The",BHS,1978,
,,,,Total,Bosnia and Herzegovina,BIH,1978,
,,,,Total,Belarus,BLR,1978,
,,,,Total,Belize,BLZ,1978,
,,,,Total,Bermuda,BMU,1978,
,,,,Total,Bolivia,BOL,1978,
,,,,Total,Brazil,BRA,1978,
,,,,Total,Barbados,BRB,1978,
,,,,Total,Brunei Darussalam,BRN,1978,
,,,,Total,Bhutan,BTN,1978,
,,,,Total,Botswana,BWA,1978,
,,,,Total,Central African Republic,CAF,1978,
,,,,Total,Canada,CAN,1978,
,,,,Total,Central Europe and the Baltics,CEB,1978,
,,,,Total,Switzerland,CHE,1978,
,,,,Total,Channel Islands,CHI,1978,
,,,,Total,Chile,CHL,1978,
,,,,Total,China,CHN,1978,
,,,,Total,Cote d'Ivoire,CIV,1978,
,,,,Total,Cameroon,CMR,1978,
,,,,Total,"Congo, Dem. Rep.",COD,1978,
,,,,Total,"Congo, Rep.",COG,1978,
,,,,Total,Colombia,COL,1978,
,,,,Total,Comoros,COM,1978,
,,,,Total,Cabo Verde,CPV,1978,
,,,,Total,Costa Rica,CRI,1978,
,,,,Total,Caribbean small states,CSS,1978,
,,,,Total,Cuba,CUB,1978,
,,,,Total,Curacao,CUW,1978,
,,,,Total,Cayman Islands,CYM,1978,
,,,,Total,Cyprus,CYP,1978,
,,,,Total,Czechia,CZE,1978,
,,,,Total,Germany,DEU,1978,
,,,,Total,Djibouti,DJI,1978,
,,,,Total,Dominica,DMA,1978,
,,,,Total,Denmark,DNK,1978,
,,,,Total,Dominican Republic,DOM,1978,
,,,,Total,Algeria,DZA,1978,
,,,,Total,East Asia & Pacific (excluding high income),EAP,1978,65.0512237548828
,,,,Total,Early-demographic dividend,EAR,1978,50.3751907348633
,,,,Total,East Asia & Pacific,EAS,1978,66.9680633544922
,,,,Total,Europe & Central Asia (excluding high income),ECA,1978,
,,,,Total,Europe & Central Asia,ECS,1978,
,,,,Total,Ecuador,ECU,1978,
,,,,Total,"Egypt, Arab Rep.",EGY,1978,
,,,,Total,Euro area,EMU,1978,
,,,,Total,Eritrea,ERI,1978,
,,,,Total,Spain,ESP,1978,
,,,,Total,Estonia,EST,1978,
,,,,Total,Ethiopia,ETH,1978,
,,,,Total,European Union,EUU,1978,
,,,,Total,Fragile and conflict affected situations,FCS,1978,
,,,,Total,Finland,FIN,1978,
,,,,Total,Fiji,FJI,1978,
,,,,Total,France,FRA,1978,
,,,,Total,Faroe Islands,FRO,1978,
,,,,Total,"Micronesia, Fed. Sts.",FSM,1978,
,,,,Total,Gabon,GAB,1978,
,,,,Total,United Kingdom,GBR,1978,
,,,,Total,Georgia,GEO,1978,
,,,,Total,Ghana,GHA,1978,
,,,,Total,Gibraltar,GIB,1978,
,,,,Total,Guinea,GIN,1978,
,,,,Total,"Gambia, The",GMB,1978,
,,,,Total,Guinea-Bissau,GNB,1978,
,,,,Total,Equatorial Guinea,GNQ,1978,
,,,,Total,Greece,GRC,1978,
,,,,Total,Grenada,GRD,1978,
,,,,Total,Greenland,GRL,1978,
,,,,Total,Guatemala,GTM,1978,
,,,,Total,Guam,GUM,1978,
,,,,Total,Guyana,GUY,1978,
,,,,Total,High income,HIC,1978,
,,,,Total,"Hong Kong SAR, China",HKG,1978,
,,,,Total,Honduras,HND,1978,
,,,,Total,Heavily indebted poor countries (HIPC),HPC,1978,
,,,,Total,Croatia,HRV,1978,
,,,,Total,Haiti,HTI,1978,
,,,,Total,Hungary,HUN,1978,
,,,,Total,IBRD only,IBD,1978,63.0939598083496
,,,,Total,IDA & IBRD total,IBT,1978,59.8553009033203
,,,,Total,IDA total,IDA,1978,
,,,,Total,IDA blend,IDB,1978,
,,,,Total,Indonesia,IDN,1978,
,,,,Total,IDA only,IDX,1978,
,,,,Total,Isle of Man,IMN,1978,
,,,,Total,India,IND,1978,
,,,,Total,Not classified,INX,1978,
,,,,Total,Ireland,IRL,1978,
,,,,Total,"Iran, Islamic Rep.",IRN,1978,
,,,,Total,Iraq,IRQ,1978,
,,,,Total,Iceland,ISL,1978,
,,,,Total,Israel,ISR,1978,
,,,,Total,Italy,ITA,1978,
,,,,Total,Jamaica,JAM,1978,
,,,,Total,Jordan,JOR,1978,
,,,,Total,Japan,JPN,1978,
,,,,Total,Kazakhstan,KAZ,1978,
,,,,Total,Kenya,KEN,1978,
,,,,Total,Kyrgyz Republic,KGZ,1978,
,,,,Total,Cambodia,KHM,1978,
,,,,Total,Kiribati,KIR,1978,
,,,,Total,St. Kitts and Nevis,KNA,1978,
,,,,Total,"Korea, Rep.",KOR,1978,
,,,,Total,Kuwait,KWT,1978,
,,,,Total,Latin America & Caribbean (excluding high income),LAC,1978,79.0456466674805
,,,,Total,Lao PDR,LAO,1978,
,,,,Total,Lebanon,LBN,1978,
,,,,Total,Liberia,LBR,1978,
,,,,Total,Libya,LBY,1978,
,,,,Total,St. Lucia,LCA,1978,
,,,,Total,Latin America & Caribbean,LCN,1978,79.9269866943359
,,,,Total,Least developed countries: UN classification,LDC,1978,
,,,,Total,Low income,LIC,1978,
,,,,Total,Liechtenstein,LIE,1978,
,,,,Total,Sri Lanka,LKA,1978,
,,,,Total,Lower middle income,LMC,1978,45.451358795166
,,,,Total,Low & middle income,LMY,1978,59.2432594299316
,,,,Total,Lesotho,LSO,1978,
,,,,Total,Late-demographic dividend,LTE,1978,70.1312713623047
,,,,Total,Lithuania,LTU,1978,
,,,,Total,Luxembourg,LUX,1978,
,,,,Total,Latvia,LVA,1978,
,,,,Total,"Macao SAR, China",MAC,1978,
,,,,Total,St. Martin (French part),MAF,1978,
,,,,Total,Morocco,MAR,1978,
,,,,Total,Monaco,MCO,1978,
,,,,Total,Moldova,MDA,1978,
,,,,Total,Madagascar,MDG,1978,
,,,,Total,Maldives,MDV,1978,
,,,,Total,Middle East & North Africa,MEA,1978,46.2168388366699
,,,,Total,Mexico,MEX,1978,
,,,,Total,Marshall Islands,MHL,1978,
,,,,Total,Middle income,MIC,1978,60.2114715576172
,,,,Total,North Macedonia,MKD,1978,
,,,,Total,Mali,MLI,1978,
,,,,Total,Malta,MLT,1978,
,,,,Total,Myanmar,MMR,1978,
,,,,Total,Middle East & North Africa (excluding high income),MNA,1978,42.9994010925293
,,,,Total,Montenegro,MNE,1978,
,,,,Total,Mongolia,MNG,1978,
,,,,Total,Northern Mariana Islands,MNP,1978,
,,,,Total,Mozambique,MOZ,1978,
,,,,Total,Mauritania,MRT,1978,
,,,,Total,Mauritius,MUS,1978,
,,,,Total,Malawi,MWI,1978,
,,,,Total,Malaysia,MYS,1978,
,,,,Total,North America,NAC,1978,
,,,,Total,Namibia,NAM,1978,
,,,,Total,New Caledonia,NCL,1978,
,,,,Total,Niger,NER,1978,
,,,,Total,Nigeria,NGA,1978,
,,,,Total,Nicaragua,NIC,1978,
,,,,Total,Netherlands,NLD,1978,
,,,,Total,Norway,NOR,1978,
,,,,Total,Nepal,NPL,1978,
,,,,Total,Nauru,NRU,1978,
,,,,Total,New Zealand,NZL,1978,
,,,,Total,OECD members,OED,1978,
,,,,Total,Oman,OMN,1978,
,,,,Total,Other small states,OSS,1978,
,,,,Total,Pakistan,PAK,1978,
,,,,Total,Panama,PAN,1978,
,,,,Total,Peru,PER,1978,
,,,,Total,Philippines,PHL,1978,
,,,,Total,Palau,PLW,1978,
,,,,Total,Papua New Guinea,PNG,1978,
,,,,Total,Poland,POL,1978,99.0
,,,,Total,Pre-demographic dividend,PRE,1978,
,,,,Total,Puerto Rico,PRI,1978,
,,,,Total,"Korea, Dem. People's Rep.",PRK,1978,
,,,,Total,Portugal,PRT,1978,
,,,,Total,Paraguay,PRY,1978,
,,,,Total,West Bank and Gaza,PSE,1978,
,,,,Total,Pacific island small states,PSS,1978,
,,,,Total,Post-demographic dividend,PST,1978,
,,,,Total,French Polynesia,PYF,1978,
,,,,Total,Qatar,QAT,1978,
,,,,Total,Romania,ROU,1978,
,,,,Total,Russian Federation,RUS,1978,
,,,,Total,Rwanda,RWA,1978,38.0
,,,,Total,South Asia,SAS,1978,37.343921661377
,,,,Total,Saudi Arabia,SAU,1978,
,,,,Total,Sudan,SDN,1978,
,,,,Total,Senegal,SEN,1978,
,,,,Total,Singapore,SGP,1978,
,,,,Total,Solomon Islands,SLB,1978,
,,,,Total,Sierra Leone,SLE,1978,
,,,,Total,El Salvador,SLV,1978,
,,,,Total,San Marino,SMR,1978,
,,,,Total,Somalia,SOM,1978,
,,,,Total,Serbia,SRB,1978,
,,,,Total,Sub-Saharan Africa (excluding high income),SSA,1978,
,,,,Total,South Sudan,SSD,1978,
,,,,Total,Sub-Saharan Africa,SSF,1978,
,,,,Total,Small states,SST,1978,
,,,,Total,Sao Tome and Principe,STP,1978,
,,,,Total,Suriname,SUR,1978,
,,,,Total,Slovak Republic,SVK,1978,
,,,,Total,Slovenia,SVN,1978,
,,,,Total,Sweden,SWE,1978,
,,,,Total,Eswatini,SWZ,1978,
,,,,Total,Sint Maarten (Dutch part),SXM,1978,
,,,,Total,Seychelles,SYC,1978,
,,,,Total,Syrian Arab Republic,SYR,1978,
,,,,Total,Turks and Caicos Islands,TCA,1978,
,,,,Total,Chad,TCD,1978,
,,,,Total,East Asia & Pacific (IDA & IBRD countries),TEA,1978,64.5679016113281
,,,,Total,Europe & Central Asia (IDA & IBRD countries),TEC,1978,
,,,,Total,Togo,TGO,1978,
,,,,Total,Thailand,THA,1978,
,,,,Total,Tajikistan,TJK,1978,
,,,,Total,Turkmenistan,TKM,1978,
,,,,Total,Latin America & the Caribbean (IDA & IBRD countries),TLA,1978,79.2869033813477
,,,,Total,Timor-Leste,TLS,1978,
,,,,Total,Middle East & North Africa (IDA & IBRD countries),TMN,1978,42.6608200073242
,,,,Total,Tonga,TON,1978,
,,,,Total,South Asia (IDA & IBRD),TSA,1978,37.343921661377
,,,,Total,Sub-Saharan Africa (IDA & IBRD countries),TSS,1978,
,,,,Total,Trinidad and Tobago,TTO,1978,
,,,,Total,Tunisia,TUN,1978,
,,,,Total,Turkiye,TUR,1978,
,,,,Total,Tuvalu,TUV,1978,
,,,,Total,Tanzania,TZA,1978,
,,,,Total,Uganda,UGA,1978,
,,,,Total,Ukraine,UKR,1978,
,,,,Total,Upper middle income,UMC,1978,67.5154266357422
,,,,Total,Uruguay,URY,1978,
,,,,Total,United States,USA,1978,
,,,,Total,Uzbekistan,UZB,1978,
,,,,Total,St. Vincent and the Grenadines,VCT,1978,
,,,,Total,"Venezuela, RB",VEN,1978,
,,,,Total,British Virgin Islands,VGB,1978,
,,,,Total,Virgin Islands (U.S.),VIR,1978,
,,,,Total,Viet Nam,VNM,1978,
,,,,Total,Vanuatu,VUT,1978,
,,,,Total,World,WLD,1978,66.5720596313477
,,,,Total,Samoa,WSM,1978,
,,,,Total,Kosovo,XKX,1978,
,,,,Total,"Yemen, Rep.",YEM,1978,
,,,,Total,South Africa,ZAF,1978,
,,,,Total,Zambia,ZMB,1978,
,,,,Total,Zimbabwe,ZWE,1978,
,,,,Total,Aruba,ABW,1979,
,,,,Total,Africa Eastern and Southern,AFE,1979,
,,,,Total,Afghanistan,AFG,1979,18.0
,,,,Total,Africa Western and Central,AFW,1979,
,,,,Total,Angola,AGO,1979,
,,,,Total,Albania,ALB,1979,
,,,,Total,Andorra,AND,1979,
,,,,Total,Arab World,ARB,1979,46.9594688415527
,,,,Total,United Arab Emirates,ARE,1979,
,,,,Total,Argentina,ARG,1979,
,,,,Total,Armenia,ARM,1979,
,,,,Total,American Samoa,ASM,1979,
,,,,Total,Antigua and Barbuda,ATG,1979,
,,,,Total,Australia,AUS,1979,
,,,,Total,Austria,AUT,1979,
,,,,Total,Azerbaijan,AZE,1979,
,,,,Total,Burundi,BDI,1979,23.0
,,,,Total,Belgium,BEL,1979,
,,,,Total,Benin,BEN,1979,16.0
,,,,Total,Burkina Faso,BFA,1979,
,,,,Total,Bangladesh,BGD,1979,
,,,,Total,Bulgaria,BGR,1979,
,,,,Total,Bahrain,BHR,1979,
,,,,Total,"Bahamas, The",BHS,1979,
,,,,Total,Bosnia and Herzegovina,BIH,1979,
,,,,Total,Belarus,BLR,1979,
,,,,Total,Belize,BLZ,1979,
,,,,Total,Bermuda,BMU,1979,
,,,,Total,Bolivia,BOL,1979,
,,,,Total,Brazil,BRA,1979,
,,,,Total,Barbados,BRB,1979,
,,,,Total,Brunei Darussalam,BRN,1979,
,,,,Total,Bhutan,BTN,1979,
,,,,Total,Botswana,BWA,1979,
,,,,Total,Central African Republic,CAF,1979,
,,,,Total,Canada,CAN,1979,
,,,,Total,Central Europe and the Baltics,CEB,1979,
,,,,Total,Switzerland,CHE,1979,
,,,,Total,Channel Islands,CHI,1979,
,,,,Total,Chile,CHL,1979,
,,,,Total,China,CHN,1979,
,,,,Total,Cote d'Ivoire,CIV,1979,
,,,,Total,Cameroon,CMR,1979,
,,,,Total,"Congo, Dem. Rep.",COD,1979,
,,,,Total,"Congo, Rep.",COG,1979,
,,,,Total,Colombia,COL,1979,
,,,,Total,Comoros,COM,1979,
,,,,Total,Cabo Verde,CPV,1979,
,,,,Total,Costa Rica,CRI,1979,
,,,,Total,Caribbean small states,CSS,1979,
,,,,Total,Cuba,CUB,1979,
,,,,Total,Curacao,CUW,1979,
,,,,Total,Cayman Islands,CYM,1979,
,,,,Total,Cyprus,CYP,1979,
,,,,Total,Czechia,CZE,1979,
,,,,Total,Germany,DEU,1979,
,,,,Total,Djibouti,DJI,1979,
,,,,Total,Dominica,DMA,1979,
,,,,Total,Denmark,DNK,1979,
,,,,Total,Dominican Republic,DOM,1979,
,,,,Total,Algeria,DZA,1979,
,,,,Total,East Asia & Pacific (excluding high income),EAP,1979,66.4085693359375
,,,,Total,Early-demographic dividend,EAR,1979,50.9623184204102
,,,,Total,East Asia & Pacific,EAS,1979,68.2041397094727
,,,,Total,Europe & Central Asia (excluding high income),ECA,1979,
,,,,Total,Europe & Central Asia,ECS,1979,
,,,,Total,Ecuador,ECU,1979,
,,,,Total,"Egypt, Arab Rep.",EGY,1979,
,,,,Total,Euro area,EMU,1979,
,,,,Total,Eritrea,ERI,1979,
,,,,Total,Spain,ESP,1979,
,,,,Total,Estonia,EST,1979,
,,,,Total,Ethiopia,ETH,1979,
,,,,Total,European Union,EUU,1979,
,,,,Total,Fragile and conflict affected situations,FCS,1979,
,,,,Total,Finland,FIN,1979,
,,,,Total,Fiji,FJI,1979,
,,,,Total,France,FRA,1979,
,,,,Total,Faroe Islands,FRO,1979,
,,,,Total,"Micronesia, Fed. Sts.",FSM,1979,
,,,,Total,Gabon,GAB,1979,
,,,,Total,United Kingdom,GBR,1979,
,,,,Total,Georgia,GEO,1979,
,,,,Total,Ghana,GHA,1979,
,,,,Total,Gibraltar,GIB,1979,
,,,,Total,Guinea,GIN,1979,
,,,,Total,"Gambia, The",GMB,1979,
,,,,Total,Guinea-Bissau,GNB,1979,20.0
,,,,Total,Equatorial Guinea,GNQ,1979,
,,,,Total,Greece,GRC,1979,
,,,,Total,Grenada,GRD,1979,
,,,,Total,Greenland,GRL,1979,
,,,,Total,Guatemala,GTM,1979,
,,,,Total,Guam,GUM,1979,
,,,,Total,Guyana,GUY,1979,
,,,,Total,High income,HIC,1979,
,,,,Total,"Hong Kong SAR, China",HKG,1979,
,,,,Total,Honduras,HND,1979,
,,,,Total,Heavily indebted poor countries (HIPC),HPC,1979,
,,,,Total,Croatia,HRV,1979,
,,,,Total,Haiti,HTI,1979,
,,,,Total,Hungary,HUN,1979,
,,,,Total,IBRD only,IBD,1979,63.9994087219238
,,,,Total,IDA & IBRD total,IBT,1979,60.6528282165527
,,,,Total,IDA total,IDA,1979,
,,,,Total,IDA blend,IDB,1979,
,,,,Total,Indonesia,IDN,1979,
,,,,Total,IDA only,IDX,1979,
,,,,Total,Isle of Man,IMN,1979,
,,,,Total,India,IND,1979,
,,,,Total,Not classified,INX,1979,
,,,,Total,Ireland,IRL,1979,
,,,,Total,"Iran, Islamic Rep.",IRN,1979,
,,,,Total,Iraq,IRQ,1979,
,,,,Total,Iceland,ISL,1979,
,,,,Total,Israel,ISR,1979,
,,,,Total,Italy,ITA,1979,
,,,,Total,Jamaica,JAM,1979,
,,,,Total,Jordan,JOR,1979,67.0
,,,,Total,Japan,JPN,1979,
,,,,Total,Kazakhstan,KAZ,1979,
,,,,Total,Kenya,KEN,1979,
,,,,Total,Kyrgyz Republic,KGZ,1979,
,,,,Total,Cambodia,KHM,1979,
,,,,Total,Kiribati,KIR,1979,
,,,,Total,St. Kitts and Nevis,KNA,1979,
,,,,Total,"Korea, Rep.",KOR,1979,
,,,,Total,Kuwait,KWT,1979,
,,,,Total,Latin America & Caribbean (excluding high income),LAC,1979,79.4430923461914
,,,,Total,Lao PDR,LAO,1979,
,,,,Total,Lebanon,LBN,1979,
,,,,Total,Liberia,LBR,1979,
,,,,Total,Libya,LBY,1979,
,,,,Total,St. Lucia,LCA,1979,
,,,,Total,Latin America & Caribbean,LCN,1979,80.3227233886719
,,,,Total,Least developed countries: UN classification,LDC,1979,
,,,,Total,Low income,LIC,1979,
,,,,Total,Liechtenstein,LIE,1979,
,,,,Total,Sri Lanka,LKA,1979,
,,,,Total,Lower middle income,LMC,1979,46.0006103515625
,,,,Total,Low & middle income,LMY,1979,60.051570892334
,,,,Total,Lesotho,LSO,1979,
,,,,Total,Late-demographic dividend,LTE,1979,71.2475891113281
,,,,Total,Lithuania,LTU,1979,
,,,,Total,Luxembourg,LUX,1979,
,,,,Total,Latvia,LVA,1979,
,,,,Total,"Macao SAR, China",MAC,1979,
,,,,Total,St. Martin (French part),MAF,1979,
,,,,Total,Morocco,MAR,1979,
,,,,Total,Monaco,MCO,1979,
,,,,Total,Moldova,MDA,1979,
,,,,Total,Madagascar,MDG,1979,
,,,,Total,Maldives,MDV,1979,
,,,,Total,Middle East & North Africa,MEA,1979,46.8979911804199
,,,,Total,Mexico,MEX,1979,
,,,,Total,Marshall Islands,MHL,1979,
,,,,Total,Middle income,MIC,1979,61.0547409057617
,,,,Total,North Macedonia,MKD,1979,
,,,,Total,Mali,MLI,1979,
,,,,Total,Malta,MLT,1979,
,,,,Total,Myanmar,MMR,1979,
,,,,Total,Middle East & North Africa (excluding high income),MNA,1979,43.7254295349121
,,,,Total,Montenegro,MNE,1979,
,,,,Total,Mongolia,MNG,1979,
,,,,Total,Northern Mariana Islands,MNP,1979,
,,,,Total,Mozambique,MOZ,1979,
,,,,Total,Mauritania,MRT,1979,
,,,,Total,Mauritius,MUS,1979,
,,,,Total,Malawi,MWI,1979,
,,,,Total,Malaysia,MYS,1979,
,,,,Total,North America,NAC,1979,
,,,,Total,Namibia,NAM,1979,
,,,,Total,New Caledonia,NCL,1979,
,,,,Total,Niger,NER,1979,
,,,,Total,Nigeria,NGA,1979,
,,,,Total,Nicaragua,NIC,1979,
,,,,Total,Netherlands,NLD,1979,
,,,,Total,Norway,NOR,1979,
,,,,Total,Nepal,NPL,1979,
,,,,Total,Nauru,NRU,1979,
,,,,Total,New Zealand,NZL,1979,
,,,,Total,OECD members,OED,1979,
,,,,Total,Oman,OMN,1979,
,,,,Total,Other small states,OSS,1979,
,,,,Total,Pakistan,PAK,1979,
,,,,Total,Panama,PAN,1979,
,,,,Total,Peru,PER,1979,
,,,,Total,Philippines,PHL,1979,
,,,,Total,Palau,PLW,1979,
,,,,Total,Papua New Guinea,PNG,1979,
,,,,Total,Poland,POL,1979,
,,,,Total,Pre-demographic dividend,PRE,1979,
,,,,Total,Puerto Rico,PRI,1979,
,,,,Total,"Korea, Dem. People's Rep.",PRK,1979,
,,,,Total,Portugal,PRT,1979,
,,,,Total,Paraguay,PRY,1979,
,,,,Total,West Bank and Gaza,PSE,1979,
,,,,Total,Pacific island small states,PSS,1979,
,,,,Total,Post-demographic dividend,PST,1979,
,,,,Total,French Polynesia,PYF,1979,
,,,,Total,Qatar,QAT,1979,
,,,,Total,Romania,ROU,1979,
,,,,Total,Russian Federation,RUS,1979,
,,,,Total,Rwanda,RWA,1979,
,,,,Total,South Asia,SAS,1979,37.985538482666
,,,,Total,Saudi Arabia,SAU,1979,
,,,,Total,Sudan,SDN,1979,
,,,,Total,Senegal,SEN,1979,
,,,,Total,Singapore,SGP,1979,
,,,,Total,Solomon Islands,SLB,1979,
,,,,Total,Sierra Leone,SLE,1979,
,,,,Total,El Salvador,SLV,1979,
,,,,Total,San Marino,SMR,1979,
,,,,Total,Somalia,SOM,1979,
,,,,Total,Serbia,SRB,1979,
,,,,Total,Sub-Saharan Africa (excluding high income),SSA,1979,
,,,,Total,South Sudan,SSD,1979,
,,,,Total,Sub-Saharan Africa,SSF,1979,
,,,,Total,Small states,SST,1979,
,,,,Total,Sao Tome and Principe,STP,1979,
,,,,Total,Suriname,SUR,1979,
,,,,Total,Slovak Republic,SVK,1979,
,,,,Total,Slovenia,SVN,1979,
,,,,Total,Sweden,SWE,1979,
,,,,Total,Eswatini,SWZ,1979,
,,,,Total,Sint Maarten (Dutch part),SXM,1979,
,,,,Total,Seychelles,SYC,1979,
,,,,Total,Syrian Arab Republic,SYR,1979,
,,,,Total,Turks and Caicos Islands,TCA,1979,
,,,,Total,Chad,TCD,1979,
,,,,Total,East Asia & Pacific (IDA & IBRD countries),TEA,1979,65.9440231323242
,,,,Total,Europe & Central Asia (IDA & IBRD countries),TEC,1979,
,,,,Total,Togo,TGO,1979,
,,,,Total,Thailand,THA,1979,
,,,,Total,Tajikistan,TJK,1979,
,,,,Total,Turkmenistan,TKM,1979,
,,,,Total,Latin America & the Caribbean (IDA & IBRD countries),TLA,1979,79.6965026855469
,,,,Total,Timor-Leste,TLS,1979,
,,,,Total,Middle East & North Africa (IDA & IBRD countries),TMN,1979,43.3928604125977
,,,,Total,Tonga,TON,1979,
,,,,Total,South Asia (IDA & IBRD),TSA,1979,37.985538482666
,,,,Total,Sub-Saharan Africa (IDA & IBRD countries),TSS,1979,
,,,,Total,Trinidad and Tobago,TTO,1979,
,,,,Total,Tunisia,TUN,1979,
,,,,Total,Turkiye,TUR,1979,
,,,,Total,Tuvalu,TUV,1979,
,,,,Total,Tanzania,TZA,1979,
,,,,Total,Uganda,UGA,1979,
,,,,Total,Ukraine,UKR,1979,
,,,,Total,Upper middle income,UMC,1979,68.6381530761719
,,,,Total,Uruguay,URY,1979,
,,,,Total,United States,USA,1979,
,,,,Total,Uzbekistan,UZB,1979,
,,,,Total,St. Vincent and the Grenadines,VCT,1979,
,,,,Total,"Venezuela, RB",VEN,1979,
,,,,Total,British Virgin Islands,VGB,1979,
,,,,Total,Virgin Islands (U.S.),VIR,1979,
,,,,Total,Viet Nam,VNM,1979,84.0
,,,,Total,Vanuatu,VUT,1979,53.0
,,,,Total,World,WLD,1979,67.2337493896484
,,,,Total,Samoa,WSM,1979,
,,,,Total,Kosovo,XKX,1979,
