"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Middle income","MIC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","70.0636825561523","70.188606262207","70.4680633544922","71.0765380859375","71.7186126708984","72.2926483154297","72.8536682128906","73.4008102416992","73.9116973876953","74.5109786987305","75.0463790893555","75.5699310302734","76.2528915405273","77.9574890136719","78.4199371337891","78.9230728149414","79.3107070922852","79.836051940918","80.3542404174805","80.7594299316406","81.1525573730469","81.5274963378906","83.0924987792969","84.7029266357422","85.0127487182617","85.2074203491211","85.480842590332","85.774772644043","86.3834381103516","86.6852264404297","86.8249664306641","86.7271728515625","87.0767211914062","87.3969268798828","87.5531234741211","88.0198974609375","88.0519485473633","88.2314987182617","88.5310516357422","88.780029296875","89.2086563110352","89.486686706543","89.5924987792969","89.8396072387695","89.9281692504883","90.1514205932617","90.3305816650391","90.5508804321289","90.7409591674805",
"North Macedonia","MKD","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","","","","","","","","98","","","","","","","","","","98.6999969482422","","","","","","","","","","","",
"Mali","MLI","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","14","","","","","","","","","","","","","","","","","","","","","","27","","","","","33","","","35","","","","43","44","","","","45","","","46","","40","","","",
"Malta","MLT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","87","","","","","","","","","","86","","","","","","","","","","91","","","","","","92","","","","","","","","","","93.4400024414062","","",
"Myanmar","MMR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","86","","","","","","","","","","","","","","","","","94","","","","","","","","","","","","","","","","80.011589050293","","","92","","","","",
"Middle East & North Africa (excluding high income)","MNA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","54.1526985168457","54.6300315856934","55.1115684509277","55.6335105895996","56.1724815368652","56.7250289916992","57.3832397460938","58.0395698547363","58.7797698974609","59.5184593200684","60.3034782409668","60.6765289306641","61.5953712463379","62.5216903686523","63.4429016113281","64.3226928710938","65.1823883056641","66.0275192260742","68.3247299194336","69.5056304931641","70.407096862793","71.6041717529297","72.3515930175781","73.4435882568359","74.3368530273438","75.1604690551758","76.0578689575195","76.8717498779297","77.628547668457","78.5805435180664","79.3105621337891","82.8061294555664","83.3767013549805","83.7298126220703","81.5632095336914","82.1003494262695","83.3182678222656","81.9388122558594","82.3269271850586","82.5408630371094","83.2642822265625","83.7534866333008","83.8690490722656","84.2963714599609","82.4515228271484","82.7778472900391","83.0753173828125","83.36181640625","83.615837097168","83.901741027832","84.2051773071289","84.4605484008789",
"Montenegro","MNE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","96","","","","","","","","","","89","","","","","","","","","","","","99","","","","","","","","99","","","","","","","99.1475830078125","","","99.4499969482422","","",
"Mongolia","MNG","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","","","","","","","","","","98","","","","","","","","95.674919128418","","99","","","",
"Northern Mariana Islands","MNP","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","44","","","","","","","","","","","","","","","","","55","","","","","","66","","","","","","67","","","","","","71","","73","","","72","","","",
"Mauritania","MRT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","","","","","","","57.4043807983398","","","","","","68","","75.4096374511719","","","","","70.103157043457","71.7799987792969","","",
"Mauritius","MUS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","","","","","","","","","","88","","","","","","","","","","","92","95","94","95","95","95","","","","","93.9100036621094","","",
"Malawi","MWI","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","","","","","","","","","","","75","","","","","","","","","","","","72.0976486206055","","","","75.9792633056641","69.7539672851562","","","","","78.617317199707","","71.370002746582","",
"Malaysia","MYS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","78","","","","","","","","","","","89","","","","","","","","","","","","","","","","","","","95","","","","","","96","96","96","96","","","97","",
"North America","NAC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7128677368164","98.7205963134766","98.7295532226562","98.7380676269531","98.7445068359375","98.7576065063477","","","","","","","","","98.8038024902344","98.8085479736328","98.8129119873047","98.817138671875","98.8225021362305","98.8244171142578","",
"Namibia","NAM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","","","","","","","","","","87","","","","","","74.3283462524414","","","","89","","","","","","","","","","92.1600036621094","","",
"New Caledonia","NCL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","92","","","","","","","","","","","","","94","","","","","","","97","","","","","","","","","","97.8000030517578","","","","","","","","","","","","","","","","","",
"Niger","NER","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","43","","","","","","","39","","","","","","","","","","46.2999992370605","",
"Nigeria","NGA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","","","","","","","","","","","","67","","","76","","61.2540512084961","","","","","","","","68.1194305419922","","71.2557067871094","","","73.7295074462891","","",
"Nicaragua","NIC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","","","","78","","","","","","","","","","82.4385528564453","","","","","","","","",
"Netherlands","NLD","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","32","","","","","","","","","","49","","","","","","","","","","63","","","","","","","","","","72","","","","","78.2913436889648","","","79.7474136352539","","80.9800033569336","","",
"Nauru","NRU","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7735824584961","","","",
"Oman","OMN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","","","","","90","","90","","","","","97","","97","97","","","","99","",
"Other small states","OSS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","75.3545684814453","75.6559219360352","75.9901962280273","76.4628601074219","76.69970703125","77.293212890625","77.8056716918945","78.1903381347656","78.4571990966797","78.8474197387695","79.1992111206055","79.5853576660156","80.1500396728516","80.6167221069336","81.4311828613281","81.8759536743164","82.1704177856445","82.5817184448242","83.2404022216797","83.7526779174805","84.2113800048828","84.7065505981445","83.9822769165039","83.2435531616211","83.9308624267578","83.5093231201172","84.643669128418","85.0231170654297","85.3488006591797","85.7993774414062","86.1836776733398","87.0614929199219","87.4744033813477","87.8099517822266","88.0274963378906","88.1489334106445","88.2695007324219","88.2663497924805","88.2775726318359","88.4408569335938",
"Pakistan","PAK","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","35","","","","","","","","","","","","","","","","","55","","","","","","","64","68","65","69","69","69","67","70","69","69","","","71","69","69","","","","",
"Panama","PAN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","88","","","","","","","","","","89","","","","","","","","","","93","","","","","","","","","","95","","","","","","","","96","96","","","","",
"Peru","PER","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","90","","","","","","","","","","","","93","","","","","","","","","","","93","94","94","95","","","","","97","","97","97","97","97","97","","97","","","",
"Philippines","PHL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","84","","","","","","","","","","94","","","","93","","","","","","93","","","92","","","","","95","","","","","96","","98","","","","96","98","","","",
"Palau","PLW","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","","97","","","","","","","","",
"Papua New Guinea","PNG","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","","","","","","","","","","65.2900009155273","","","","","","","78.3610763549805","","","","","","",
"Poland","POL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","99","","","","","","","","","","99.5999984741211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8000030517578","","",
"Pre-demographic dividend","PRE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3533897399902","62.0072784423828","62.5024299621582","63.0549392700195","63.5150604248047","63.9086685180664","64.3118209838867","64.7092208862305","65.1967926025391","65.4048614501953","65.8740692138672","66.5277328491211","67.1916275024414","68.0793075561523","67.0408401489258","67.7416915893555","68.4317169189453","68.5938034057617","69.103271484375","68.5344314575195","67.2902984619141","65.8238677978516","66.0215225219727","64.8280410766602","65.2021484375","66.505256652832","67.7153930664062","68.5381393432617","68.9504470825195","69.355583190918","69.6836776733398","70.5281524658203","71.9140319824219","71.893928527832","72.0580062866211","72.3567581176758","72.6538391113281","72.8946914672852",
"Puerto Rico","PRI","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","88","","","","","","","","","","90","","","","","","","","","","","","","","","","","","","","91","","","","","","","92","","","","92.4000015258789","","",
"Korea, Dem. People's Rep.","PRK","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","99.9988784790039","","","","","",
"Portugal","PRT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","85","","","","","","","","","","92","","","","","","","","","","","","","","","","","","","","96","","","","","","","","","","97.7600021362305","","",
"Paraguay","PRY","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","81","","","","","","","","","","92","","","","","","","","","","","","","","","96","94","94","95","","95","96","96","96","95","","95","94","95","","","",
"West Bank and Gaza","PSE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","","","","","","","96","","97","97","97","97","98","98","98","98","98","98","99","99","99","99","99","","99","",
"Pacific island small states","PSS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","77","","","","","","","","","","","84","","","","","","","89","","","94","94","95","97","97","97","98","98","","","","","","","","","",
"Romania","ROU","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","","","","","","","","","","98","","","","","","","","","99","","","","","","","","","","99","","",
"Russian Federation","RUS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","","","","","","","","","","","","","100","","","","","","","","100","","","","","","","","","","","100","","",
"Rwanda","RWA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","51","","","","","","","","","","","","","","","","","","","","","","71","","","","","","","","","","71.1305389404297","","72","","76","","","","78","","82.9077682495117","","81","",
"South Asia","SAS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","49.7010688781738","49.7077789306641","50.2858085632324","50.8429107666016","51.376708984375","51.8789215087891","52.3510894775391","52.8943786621094","53.4306182861328","53.9565391540527","54.4709587097168","54.9791984558105","55.4794616699219","56.9543190002441","57.5863800048828","58.1884498596191","58.7590713500977","59.8461112976074","60.9239616394043","61.5541687011719","62.1947288513184","62.8417205810547","63.4822196960449","68.5833206176758","69.1447296142578","69.6781463623047","70.1963500976562","70.7588272094727","71.7018966674805","72.2464370727539","72.6316299438477","72.4877777099609","73.0369110107422","73.7498321533203","74.4404602050781","75.8507232666016","76.1140975952148","76.0952835083008","76.9273223876953","77.3790969848633","78.4998397827148","79.5939788818359","80.0191802978516","80.2841110229492","79.9333114624023","80.4720001220703","81.1161270141602","81.7036514282227","82.2588195800781",
"Saudi Arabia","SAU","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","","","","","","","","87","","","","88","","","","","","","","","97","","","","97","","","99","","","",
"Sudan","SDN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","","","","","","","","60","","","","","","","","","","65.4351501464844","","","","","",
"Senegal","SEN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","","","","","","","","","","","","","51","","","","52","","","60","","66","","54","","54.1778411865234","56.8072700500488","65","54.4713897705078","57.4714088439941","","","69.0599975585938","",
"Singapore","SGP","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","92","","","","","","","","","","95","","","","","","","","","","97","","","","","","","","","","98","98","98","99","99","99","99","99","99","99","99","99","","",
"Solomon Islands","SLB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","","","","","","","","","41.3321685791016","","","","54.8100090026855","","54.5951309204102","","","56.0299987792969","",
"El Salvador","SLV","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","","","","","","","","","","","","","","87","85","87","87","87","88","","89","","90","90","91","91","91","92","","","92",
"San Marino","SMR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","",
"Somalia","SOM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","7.19844007492065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","",
"Serbia","SRB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","","","","","","","","99","","","","","99","","","100","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","60.6886901855469","60.9495315551758","61.5144081115723","61.9442100524902","62.4003410339355","62.8894004821777","63.2093200683594","63.5896186828613","64.0353012084961","64.5017776489258","64.7223968505859","65.1541366577148","65.752799987793","66.3798370361328","67.1658096313477","66.364501953125","66.9349136352539","68.1232833862305","68.3950805664062","69.0933227539062","68.7084579467773","67.7389297485352","67.0869369506836","67.3112335205078","67.7190399169922","68.1131134033203","69.2487106323242","70.3632583618164","71.1076736450195","71.5497207641602","71.9534301757812","72.2994232177734","72.4757690429688","73.7905120849609","74.1774597167969","74.2647705078125","74.1650466918945","74.3550262451172","74.5037536621094",
"South Sudan","SSD","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","","","","","","","","","","40.2648086547852","","","","","",
"Sub-Saharan Africa","SSF","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","60.692268371582","60.9531784057617","61.5180702209473","61.9479103088379","62.4040794372559","62.893180847168","63.2131500244141","63.5933799743652","64.0390319824219","64.5055084228516","64.7261581420898","65.1578826904297","65.7564926147461","66.3836364746094","67.1695404052734","66.3684616088867","66.9388198852539","68.1270370483398","68.3988265991211","69.0970001220703","68.7122268676758","67.7428665161133","67.0910034179688","67.3152008056641","67.7229690551758","68.1169967651367","69.2524566650391","70.3668670654297","71.1111679077148","71.5531463623047","71.9567794799805","72.3026885986328","72.4789962768555","73.7935333251953","74.1803970336914","74.2676773071289","74.1679229736328","74.3578109741211","74.5064392089844",
"Small states","SST","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.0341186523438","79.2184829711914","79.649040222168","80.0237426757812","80.2856826782227","80.4767684936523","80.7713470458984","81.03076171875","81.3776779174805","81.8496475219727","82.2528915405273","82.8989028930664","83.2835998535156","83.5806884765625","83.9454116821289","84.472770690918","84.8942489624023","85.2746276855469","85.6837387084961","85.1975479125977","84.7517776489258","85.2793807983398","84.9905090332031","85.8053512573242","86.0939178466797","86.3324203491211","86.69287109375","86.9746780395508","87.6277084350586","87.9415435791016","88.2005004882812","88.3730316162109","88.4951019287109","88.5843734741211","88.5947036743164","88.6110763549805","88.7383728027344",
"Sao Tome and Principe","STP","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","73","","","","","","","","","","85","","","","","","","","","","92","","","","","","","80.3302383422852","","","","95","","","","","","","92.5018310546875","","","96.4700012207031","",
"Suriname","SUR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","","","","95","","95","","95","","","","","","","","","96.5","","",
"Slovak Republic","SVK","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","99.6999969482422","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","57","","","","","","","","","","70","","","","","","","","","","","","","","83","","","","","","","","","","83.900146484375","","","","","","","","","","89.0699996948242","","91.11181640625","",
"Sint Maarten (Dutch part)","SXM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","","","","","","","87","","","","","","","","91","","","","","","","","93","","","","","","","","","","95.8000030517578","","","",
"Syrian Arab Republic","SYR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","74","","","","","","","","","","","","","","","","","","","","","91","","88","","","","","","","","","","91.5999984741211","","","","","","","97","","",
"Turks and Caicos Islands","TCA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","","","","","","","41","","","","39","","","","","","","","","","","38.9182014465332","31","","","44.5166893005371","","","35.7799987792969","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","77.0241165161133","77.1379089355469","78.014762878418","78.984001159668","79.8312072753906","80.6332168579102","81.3682327270508","82.0740737915039","82.8140106201172","83.5103988647461","84.1860504150391","85.1851577758789","87.9537582397461","88.3760833740234","88.7638473510742","89.1148223876953","89.4441604614258","89.7059783935547","90.0710830688477","90.4382095336914","90.7564086914062","93.9300231933594","94.1455535888672","94.3141937255859","94.5720825195312","94.7600021362305","94.962890625","95.1395492553711","95.3319702148438","95.5180206298828","95.7327117919922","96.4548797607422","96.6420593261719","96.7631530761719","96.8448715209961","96.5222396850586","96.6586608886719","96.728141784668","96.9557723999023","97.1476821899414","97.2609634399414","97.3408889770508","97.2893905639648","97.6306686401367","97.8052368164062","97.8817825317383","97.960823059082","98.0303192138672",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","97.2670516967773","97.7100219726562","97.7935180664062","97.8736419677734","97.9524993896484","98.0203475952148","98.0993194580078","98.1709365844727","98.2238616943359","98.2739486694336","98.3213424682617","98.3650894165039","98.4066619873047","98.4674530029297","98.5010223388672","98.5856475830078","98.6024398803711","98.8319625854492","98.8676223754883","98.9036102294922","98.931640625","98.9483489990234","99.0553207397461","99.0325927734375","99.0627899169922","99.0971298217773","99.2053985595703","99.3442764282227","99.4356918334961","99.4843063354492","99.5038833618164","99.518798828125","99.5326232910156","99.5590362548828","99.5880279541016","99.6515579223633","99.6852188110352","99.6938095092773","99.708122253418","99.7167129516602","99.7225036621094",
"Togo","TGO","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","","","","","","70","","","71","","74","","","","77","","","","80","","","","",
"Thailand","THA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","92","","","","","","","","","","","","","","","","","","","","95","","","","","96","","","","","96","","","95","","95","91.1963195800781","","95","92.4735336303711","","95.5","90.6690826416016","",
"Tajikistan","TJK","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","","","","","","","","","","","100","","","","","","","","","","99.8000030517578","","","","","","","","","","","","","",
"Turkmenistan","TKM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","","","","","","","","","","99.5999984741211","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","80.9888229370117","81.0056610107422","81.2714614868164","81.5675964355469","81.8910598754883","82.1718673706055","82.4113616943359","82.6974182128906","82.9691009521484","83.2383422851562","83.4965362548828","83.7440795898438","83.9812698364258","84.2841262817383","84.6652984619141","84.9968795776367","85.2044219970703","85.7912826538086","86.3828201293945","86.9795913696289","87.5664672851562","88.1475982666016","88.4899597167969","88.7559204101562","89.0842437744141","89.364143371582","89.6211929321289","89.8177185058594","90.0413970947266","90.672248840332","90.9121627807617","91.1833114624023","91.3957901000977","91.9070663452148","92.1845092773438","92.3393936157227","92.1791915893555","92.9186019897461","93.134162902832","93.1203384399414","93.5834732055664","93.7855377197266","94.2121887207031","94.2228698730469","94.3939514160156","94.5525894165039","94.6059188842773","94.7602920532227","94.9130401611328","95.0468902587891",
